username;;date;;retweets;;favorites;;text;;geo;;mentions;;hashtags;;id;;permalink
Naturiffic;;2018-07-19 14:31;;2;;2;;"So excited! Available next week in our shop! Angela’s new cookbook, enjoy wonderful meal ideas super, tasty and easy to follow recipes! A few even use Naturiffic’s seasonings! (Recognize… https://www.instagram.com/p/BlaqqJtlT8j/?utm_source=ig_twitter_share&igshid=yg3rua1pwzk8 …";;;;;;;;"1019952757573373954";;https://twitter.com/Naturiffic/status/1019952757573373954
CapitolAlert;;2018-07-19 07:10;;5;;10;;"Democratic Congressman Ami Bera is in an unfamiliar position – he’s a heavy favoritehttps://www.sacbee.com/latest-news/article215106495.html?utm_source=dlvr.it&utm_medium=twitter#storylink=rss …";;;;;;#storylink;;"1019841996339286017";;https://twitter.com/CapitolAlert/status/1019841996339286017
CapitolAlert;;2018-07-19 07:10;;6;;2;;"Gavin Newsom reported young immigrants to ICE as mayor. Now he says he was wrong.https://www.sacbee.com/news/politics-government/capitol-alert/article215092135.html?utm_source=dlvr.it&utm_medium=twitter#storylink=rss …";;;;;;#storylink;;"1019841994795843584";;https://twitter.com/CapitolAlert/status/1019841994795843584
UFCGYMPREZ;;2018-07-19 04:23;;0;;4;;"I came back to my favorite hotel in Concord after 10 years and saw “Johnny” the bartender that at one time listened to my dreams about @ufcgym. Was great to see him again. #journey… https://www.instagram.com/p/BlZlG3anE4L/?utm_source=ig_twitter_share&igshid=zyssyzol53zv …";;;;@ufcgym;;#journey;;"1019799787456036864";;https://twitter.com/UFCGYMPREZ/status/1019799787456036864
BrittanyWonder;;2018-07-19 02:50;;3;;22;;"I'm really fucked up right now. The world just lost one of it's best. One of my best friends of half my life. #restinpower @virgileflynn #weloveyou #heavengainedanangeltoday you main… https://www.instagram.com/p/BlZac3xgl0g/?utm_source=ig_twitter_share&igshid=bbs77ub4hixs …";;;;@virgileflynn;;#restinpower #weloveyou #heavengainedanangeltoday;;"1019776368534409216";;https://twitter.com/BrittanyWonder/status/1019776368534409216
VHScheer_dance;;2018-07-19 02:04;;5;;13;;"So proud to announce our 2018-2019 Team Captains for Cheer and Dance!!! These team members have stepped up to help support their teams with their hard work, dedication, and passion for our… https://www.instagram.com/p/BlZU544AF9E/?utm_source=ig_twitter_share&igshid=53bq270wfk7o …";;;;;;;;"1019764770453491712";;https://twitter.com/VHScheer_dance/status/1019764770453491712
nikkibgolf;;2018-07-19 01:35;;0;;5;;"100 days until we are back in this spot @edgewoodtahoe to become a married couple! I absolutely have the best support system. Love my family more than anything #edgewoodtahoe… https://www.instagram.com/p/BlZR5zcAls3/?utm_source=ig_twitter_share&igshid=1szsa85vcw8d7 …";;;;@edgewoodtahoe;;#edgewoodtahoe;;"1019757569160593409";;https://twitter.com/nikkibgolf/status/1019757569160593409
mrshavilah;;2018-07-19 01:04;;5;;10;;"“Positive circumstances do not guarantee a positive mind.”⠀ ⠀ #word#wordgirl #truthtotable #strongerthanthestruggle @Redding, California https://www.instagram.com/p/BlZOUuaHwMU/?utm_source=ig_twitter_share&igshid=174b1uoyl3upj …";;;;@Redding;;#word #wordgirl #truthtotable #strongerthanthestruggle;;"1019749684737277952";;https://twitter.com/mrshavilah/status/1019749684737277952
Drew__Hart;;2018-07-19 00:51;;1;;7;;"Broadway Complete Streets Workshop for Broadway is the place to be! Discussing the safer, more pedestrian friendly future of Broadway. #VisionZeroSac team out here as well.pic.twitter.com/8J1Q4RT0Yz";;;;;;#VisionZeroSac;;"1019746507531194368";;https://twitter.com/Drew__Hart/status/1019746507531194368
REALGoingInRaw;;2018-07-18 23:06;;0;;25;;"WE PACK THE SHIRTS OURSELVES #FRIENDOMARKET @California's 7th Congressional District https://www.instagram.com/p/BlZAz6zg1nu/?utm_source=ig_twitter_share&igshid=qojoyfaymwcr …";;;;@California;;#FRIENDOMARKET;;"1019719978617098241";;https://twitter.com/REALGoingInRaw/status/1019719978617098241
runcandice;;2018-07-18 21:19;;2;;47;;"This will be the 5th year of the Tahoe 200 mile Endurance Run! Wow, what a wild journey it’s been. I remember so clearly how hectic and stressful that first year was (2014) as I created a… https://www.instagram.com/p/BlY0ZhCAzYx/?utm_source=ig_twitter_share&igshid=15coug490xi9c …";;;;;;;;"1019693184170057728";;https://twitter.com/runcandice/status/1019693184170057728
